Ind,Pri,Cmp,GLON,GLAT,Vmag,f_Vmag,SpType,pml,pmb,dpml,e_dpml,dpmb,e_dpmb,Dis,e_Dis,Rvel,dRVel,e_dRVel,Mass,dR,Prob,ra_y,ra_error_y,dec_y,dec_error_y,l_y,b_y,phot_g_mean_mag_y,bp_rp_y,bp_g_y,g_rp_y,teff_val_y,pmra_y,pmra_error_y,pmdec_y,pmdec_error_y,radial_velocity_y,radial_velocity_error_y,distance_y,distance_error_y,del_pmra,del_pmra_error,del_pmdec,del_pmdec_error,angular_sep_1,angular_sep_2,proy_sep,proy_sep_2,rel_vel,rel_vel_err
620,65466,65466,11.5,81.7,5.75,52, A3IV;OtH,-12.3,5,,,,,87.5,2.2,-1.5,,,1.58,,,201.277774367,0.0898249319,23.8543874616,0.0913498683,11.4787932138,81.7287312394,5.7258315,0.11067152,0.053002357,0.057669163,8768.5,-10.8363127158,0.2202383418,-7.595702675,0.1938069662,,,90.6503834427,0.8413813394,0,0.4404766837,0,0.3876139324,0,0,,0,0,
620,65466,65508,24.2,82.2,9.14,, F8;UnK,-10,6.1,-0.8,1.5,1.5,1.6,90.5,8.4,-2.6,1,2.6,1.01,2.7974,0.96,201.4139879585,0.0330692829,25.6821502122,0.0332409615,24.168711459,82.2044338188,8.999976,0.72015667,0.29806995,0.42208672,5964,-10.3091227708,0.088019547,-8.6657102349,0.0711816436,-0.350837789,0.656030678,86.755326455,0.2918597049,-0.5271899449,0.3082578888,1.0700075599,0.2649886098,1.8319421641,1.8319421641,4.8177340979,4.8177340979,0.5139090553,0.1006634406
621,65539,65539,311.4,29.8,6.85,131, F0V;UnK,-49.5,-9.5,,,,,86.6,4.9,,,,1.6,,,201.5335756504,0.0739017344,-32.547374102,0.0784466615,311.3524109401,29.7564408308,6.916996,0.45173645,0.040330887,0.41140556,7050,-49.6777370467,0.1843258321,-16.0510727608,0.1498612492,,,100.693770418,1.0355207059,0,0.3686516641,0,0.2997224983,0,8.53773646251594E-07,0,1.9073486328125E-06,0,
621,65539,66273,314.1,32,8.49,, G3V;BiN,-52.3,-6.1,3.3,3,-1.6,2.8,86.9,14.8,-6.8,,,1.04,4.8824,0.38,203.738830232,0.0555399651,-29.9234175703,0.0856006344,314.0543026164,32.0067361262,9.016291,0.92211056,0.30745602,0.61465454,5397,-64.0859388944,0.1229594744,-16.5312466654,0.2027132436,,,79.4836339396,0.4392665686,14.4082018477,0.3072853065,0.4801739046,0.3525744928,3.2309707069,3.2309707069,21.8016954758,21.8016954758,1.4984002341,0.1037219251
624,65779,65779,306.7,-3.5,8.54,373, F7/F8V;UnK,-125.1,30,,,,,86.1,7.3,,,,1.07,,,202.2753734088,0.0258523427,-66.0736760745,0.029350612,306.7433164792,-3.4810346747,8.404185,0.7088051,0.29338264,0.41542244,6108.5,-127.9021980478,0.0477027823,11.367509227,0.0560865738,-24.7178453005,0.2899151474,78.9085879819,0.2279494151,0,0.0954055646,0,0.1121731476,0,8.53773646251594E-07,0,1.34869915234861E-06,0,
624,65779,65785,306.7,-3.5,9.11,, F7V;UnK,-124,28.1,-1,1.8,1.8,1.8,78.2,9.3,,,,1.04,0.0113,1,202.2893321686,0.0235171226,-66.0785285305,0.0266462985,306.7482171407,-3.4866614751,8.99573,0.7802849,0.32618904,0.45409584,5877.5,-127.3181149374,0.0409514325,11.0558561919,0.0500600851,-24.5204999189,0.3506277878,78.8383626451,0.2066846536,-0.5840831104,0.0886542148,0.3116530351,0.1061466589,0.0074557817,0.0074557818,0.0709714045,0.0709714046,0.2874803718,0.235175555
625,65892,65892,320,55.1,6.1,70, F2V;BiN,46.3,-0.7,,,,,53.2,1.1,-9,,,1.55,,,202.6073760958,0.0760773499,-6.4702163538,0.0538436401,320.0327509618,55.1016643044,6.02188,0.43841505,0.18683672,0.25157833,7040.78,43.9744829765,0.1417511676,11.4455317347,0.110414653,,,55.5367085773,0.2657062237,0,0.2835023351,0,0.2208293059,0,0,,0,0,
625,65892,65940,321.5,57.3,10.41,, K2V;UnK,50.7,0.1,-3.9,2.2,-0.4,2.4,58.6,5.3,,,,0.75,2.202,0.43,202.7759249595,0.041068154,-4.1054818865,0.032826682,321.4868403102,57.3303438911,10.091597,1.1330614,0.503541,0.6295204,4993.633,49.7889020397,0.0875669523,16.9072566308,0.0772869549,13.0850696879,0.4738883238,61.7820529145,0.1774646179,-5.8144190631,0.2293181198,-5.4617248962,0.1877016079,2.3706818499,2.3706818499,6.6990761043,6.6990761043,3.5786449243,0.1783470897
626,65899,65899,7.6,80,8.58,378, F8;UnK,-26.4,-46.4,,,,,76.2,5.2,-36,,,1.1,,,202.6283896502,0.0306669863,22.512880623,0.0205547787,7.5525902579,80.0093337354,8.448317,0.67371655,0.27398682,0.39972973,6186.175,25.3998876905,0.0760852611,-45.435650743,0.0337434806,-35.477830256,0.17545458,83.7556006172,0.2630102737,0,0.1521705221,0,0.0674869612,8.53773646251594E-07,,1.08084794646049E-06,,0,
626,65899,65884,2.6,79.5,10.01,, G5;UnK,-28.8,-47.4,4.9,1.3,-2,1.3,71.9,6.4,,,,0.83,1.3487,0.99,202.5792170306,0.0302576838,21.5000513309,0.0185329578,2.5798099538,79.5119059344,9.812368,0.88639927,0.37453556,0.5118637,5462.6665,22.9565002075,0.0748345331,-49.3657386776,0.0323685386,58.1162517419,0.300658748,87.0914533555,0.2767646506,2.443387483,0.1509197942,3.9300879346,0.0661120192,1.0138547926,1.0138547926,3.6622194798,3.6622194798,2.4203996256,0.1225702221
628,66198,66198,110.5,60.7,5.6,45, A0V;OtH,15.9,11,,,,,91.6,2.2,-7,,,2.87,,,203.5302947094,0.0535962175,55.3484089439,0.0533476518,110.4939522042,60.7371523252,5.577978,-0.028392315,0.003557682,-0.031949997,9624,-19.3234624204,0.1060393833,-5.8911561211,0.109157387,,,92.6161399108,0.5875734016,0,0.2120787666,0,0.218314774,0,0,0,0,0,
628,66198,63702,119.8,59.7,9.1,, G;UnK,15.9,7.1,2.5,2.5,1.3,2.4,92.1,7.8,,,,1.05,7.5151,0.67,195.81946411,0.0233618972,57.3152061813,0.0218961085,119.7597198907,59.7400593045,8.973411,0.7096405,0.2889452,0.4206953,6218.215,-17.3675974962,0.0447045774,-8.3275437281,0.0411500619,-3.9905467639,0.9013955879,94.8656133968,0.2496393217,-1.9558649242,0.1507439607,2.436387607,0.150307449,4.7019941317,4.7019941317,8.0124077112,8.0124077112,1.3410948072,0.0386331418
628,66198,67005,104.9,63.2,6.02,, A1V;OtH,13,13.9,1,2.4,-0.9,2.4,96.1,2.7,-6.5,-0.6,5.6,2.74,5.736,0.7,205.978114064,0.0415824781,52.064389903,0.0403959045,104.9115495416,63.1889742966,6.0094123,0.01041317,0.019256592,-0.008843422,9488.5,-18.3991881052,0.07290591,-5.430873176,0.0793054573,,,93.3789341505,0.4471266644,-0.9242743152,0.1789452933,-0.4602829451,0.1884628443,3.5888958243,3.5888958243,5.8739222683,5.8739222683,0.3855155882,0.0384561688
630,66749,66749,319.2,43.5,7.89,258, F3V;UnK,-38,-1.5,,,,,85.1,4.7,,,,1.29,,,205.2111813856,0.0506860339,-17.7927207696,0.0370168674,319.2419168346,43.5088173465,7.779119,0.56817627,0.23701525,0.33116102,6582.5947,-36.5209022716,0.0857224409,-11.3330370056,0.0785698727,-8.1866371493,0.462934873,90.5400820793,0.4578056067,0,0.1714448818,0,0.1571397454,0,8.53773646251594E-07,0.000000477,1.9073486328125E-06,0,
630,66749,66717,319.3,44,8.49,, F3V;OtH,-48.4,-2.8,10.4,1.9,1.5,1.9,85.7,6.2,4.2,,,1.23,0.6754,1,205.1352379547,0.0640574819,-17.3437864054,0.0564544796,319.308447089,43.9610044554,8.393287,0.54720116,0.21951962,0.32768154,6801.1797,-45.8441433357,0.1163515257,-13.5942879692,0.1120745244,-1.0184705528,0.5087533392,108.4158023376,1.0209450854,9.3232410642,0.2020739666,2.2612509636,0.1906443971,0.4547350592,0.4547350592,17.89300645,17.89300645,8.1734372763,0.1979131077
632,67136,67136,334,63.1,8.19,316, F8;BiN,-28.3,24.1,,,,,96,10.8,-6.9,,,1.32,,,206.3838122449,0.0700842942,3.5081916713,0.0571974602,333.9597329174,63.0737320726,8.225051,0.6571522,0.20818615,0.44896603,6612.25,-35.1397324121,0.1522182333,14.8876324186,0.1222611855,-5.9965187841,0.2957842014,99.1772170173,0.8536305105,0,0.3044364666,0,0.244522371,8.53773646251594E-07,0,1.08111609068464E-06,0,0,
632,67136,66881,333.9,64.8,8.97,, G0;UnK,-34.7,32.8,6.4,2,-8.3,2,98.2,10.4,,,,1.13,2.8131,0.32,205.5981219423,0.046686705,4.9938040531,0.0366794267,333.9310306031,64.7532460938,8.852142,0.64919376,0.2659588,0.38323498,6343.1504,-45.4872607064,0.0997512553,12.3596238047,0.0908641613,-14.9437232442,0.5635090162,101.1315803961,0.5600029082,10.3475282943,0.2519694886,2.5280086139,0.2131253468,1.6795613975,1.6795613975,3.5267105854,3.5267105854,5.3985393762,0.1794769136
633,67250,67250,80.9,73.7,5.51,41, K0III+;BiN,70.7,116.5,,,,,97.2,3.1,-11.1,,,1.34,,,206.7483226963,0.048536382,38.5425995902,0.0604243893,80.9069959115,73.7132025379,5.1834116,1.1840496,0.57735777,0.60669184,4769.5,-134.2904091962,0.0884344672,-22.4639956416,0.115399984,-11.2028021205,0.1329932784,92.4919870514,0.7877465002,0,0.1768689344,0,0.230799968,0,0,,0,0,
633,67250,67041,82.8,73.9,8.85,, G5;UnK,78.8,118.5,-4.1,1.6,-4.2,1.6,95.2,9.6,,,,0.97,0.9807,1,206.0837880946,0.014882917,38.7976352707,0.019969811,82.8267745782,73.9327370226,8.681411,0.8499279,0.3617487,0.4881792,5702.967,-141.2620481993,0.0260087993,-23.2932126432,0.0380341568,-32.9394954202,0.1788775416,95.9458976514,0.2963861818,6.9716390031,0.1144432665,0.8292170017,0.1534341408,0.5781308627,0.5781308627,3.5823191283,3.5823191283,5.4253693858,0.6503970783
635,67470,67470,349.7,70.4,6.66,111, F8V;SpB,-93.9,117.6,,,,,59.7,1.9,21.3,,,1.43,,,207.3996129399,0.0388556526,13.010410094,0.029048211,349.7343410121,70.394172957,6.5396495,0.6251254,0.2619977,0.3631277,6379,-147.396499889,0.0673768527,25.351930927,0.0592831865,,,56.280756875,0.141487658,0,0.1347537055,0,0.118566373,,0,,0,0,
635,67470,67673,348.9,69.2,6.9,, F5III;OtH,-97,116.9,1.9,1.5,0.9,1.5,57,1.6,-2.7,23.5,1.4,1.4,1.2552,1,207.9618288009,0.0424384612,11.9373125389,0.0271737873,348.8778985499,69.2255982429,6.787151,0.55461454,0.2342534,0.32036114,6692,-149.4961760965,0.0768314117,25.6582271162,0.0545069544,-2.8046910613,0.4807607398,58.2186606622,0.1618261477,2.0996762075,0.1442082645,-0.3062961893,0.1137901409,1.2053498556,1.2053498556,2.2815641225,2.2815641225,1.9609757799,0.1831485231
636,67639,67639,313.1,13.4,7.37,187, G6III:;BiN,-119.3,-0.9,,,,,75.2,4.5,4.7,,,1.18,,,207.8840451299,0.0361391924,-48.2933485375,0.0473033651,313.1436754543,13.3831990615,7.155822,0.99749184,0.43843985,0.559052,5279.967,-114.0755271096,0.1077241479,-27.2358248049,0.1009502058,5.7529070217,0.1797994937,68.4842411535,0.2835176028,0,0.2154482959,0,0.2019004116,0,,0,,0,
636,67639,67645,313.1,13.4,7.47,, F5V;BiN,-118.6,2.5,-0.7,1.5,-3.4,1.6,75.6,4.4,4.8,-0.1,0.3,1.09,0.0112,1,207.8937091002,0.0368326622,-48.2988610247,0.0475971661,313.1487512501,13.3763187454,7.3340497,0.6781769,0.2788353,0.39934158,6113.85,-113.7403614969,0.104085769,-26.7929559139,0.1021149228,4.7192691755,0.2226575541,68.0847065292,0.2781020461,-0.3351656127,0.211809917,-0.4428688911,0.2030651286,0.008468935,0.0084689349,0.3996620916,0.3996620916,0.3784064972,0.2046073046
638,68323,68323,315.2,15.8,7.38,188, F8V;OtH,-69.1,-50.9,,,,,75.3,3.5,6.9,,,1.3,,,209.7899511798,0.0621338966,-45.4692755604,0.043090689,315.1848271174,15.7851591944,7.2515464,0.68206215,0.2791214,0.40294075,6088.25,-51.6236646298,0.1007778017,-69.1581422599,0.0980524357,7.2775293965,0.2652727579,67.1497276169,0.2939537243,0,0.2015556034,0,0.1961048713,0,8.53773646251594E-07,0,1.34869915234861E-06,0,
638,68323,68194,314.9,15.9,8.26,, F6/F7V;UnK,-77.4,-58.3,8.5,1.6,7.3,1.5,70.9,4.4,,,,1.12,0.3529,0.47,209.4185069223,0.0616528588,-45.4046235026,0.0404183189,314.9416008633,15.9169451302,8.117384,0.692266,0.2880392,0.40422678,6136,-56.1779067114,0.0838843904,-75.7994779325,0.0861620953,3.8715762228,0.1673965441,67.2657456207,0.3125572345,4.5542420816,0.1846621921,6.6413356726,0.1842145309,0.2685386434,0.2685386434,0.3356808984,0.3356808984,2.617314888,0.1783265202
640,68563,68563,91,66.5,8.04,284, G0;OtH,28.9,11.3,,,,,71.7,2.9,-14.4,,,1.18,,,210.5435015063,0.0231705736,45.9897309879,0.0259765436,90.9696403,66.5033559178,7.909301,0.6991911,0.29296398,0.4062271,6120.8003,-28.8565419635,0.0414981204,12.2691367744,0.0470773929,-14.9292427272,0.1793026276,71.3965498548,0.1732864728,0,0.0829962408,0,0.0941547858,0,0,,0,0,
640,68563,67900,84.4,70.9,9.52,, G0;UnK,22.4,19.9,3.2,1.6,-2.4,1.6,75.5,6.3,,,,0.86,6.2363,0.15,208.6037700573,0.0170035236,41.2068008545,0.0193558597,84.375319648,70.8813553019,9.338206,0.88733387,0.3799553,0.5073786,5523.9336,-29.8039488183,0.0319066095,2.6152216455,0.0380604692,-16.1353249279,0.2309937239,71.7110817333,0.1402922984,0.9474068549,0.0734047299,9.6539151289,0.0851378621,4.9845119,4.9845119,6.230872015,6.230872015,3.2864501255,0.0425427789
642,68830,68830,326.7,41.4,8.15,306, F8+...;UnK,21.5,-57,,,,,80.6,7.2,,,,1.11,,,211.4108522788,0.0546892081,-18.072549551,0.0373340446,326.6921607523,41.3503001726,7.9879436,0.7898145,0.32586575,0.46394873,5795.5,39.4254008729,0.0935067205,-45.4239496182,0.0761105625,15.1779786179,12.8361319647,88.381914189,0.4364286814,0,0.187013441,0,0.152221125,8.53773646251594E-07,8.53773646251594E-07,1.23193428696175E-06,1.34869915234861E-06,0,
642,68830,68833,326.7,41.3,8.76,, G0;UnK,20.6,-53.1,0.9,2,-3.9,2,78.2,7.3,,,,0.98,0.0122,1,211.4124157592,0.0501556829,-18.0811117186,0.0387393854,326.6896925049,41.3418098113,8.646505,0.71389294,0.2951355,0.41875744,6082.6665,37.2701290304,0.0936699656,-44.5586776435,0.0814029257,28.049518368,0.1843247006,89.1254632509,0.4202016102,2.1552718425,0.1871766861,-0.8652719746,0.1575134882,0.0086902144,0.0086902145,0.7436709063,0.7436709063,0.799146638,0.2568282765
643,68903,68903,39.3,73.4,8.1,297, F2;UnK,26.1,41.9,,,,,87.1,4.7,,,,1.35,,,211.6056780331,0.0277455997,27.7265972492,0.0318179474,39.3211220296,73.3662159234,7.9942822,0.54044724,0.22011518,0.32033205,6666.1333,-41.5877359726,0.0688387645,27.4489383587,0.0708621443,,,94.7060770712,0.3876222797,0,0.1376775291,0,0.1417242885,0,8.53773646251594E-07,,1.9073486328125E-06,0,
643,68903,68384,40.8,74.8,9.32,, F8;UnK,20.1,34.8,7.2,1.6,7,1.8,90.3,10.8,,,,0.96,2.2792,0.49,209.9817283713,0.0349383014,28.1613697886,0.0319640775,40.7952876233,74.8098464396,9.20842,0.7228632,0.27810287,0.44476032,6345.22,-34.4338349661,0.0801756819,21.9073684964,0.0745262437,,,126.7202076875,0.7480865598,-7.1539010065,0.1490144464,5.5415698623,0.1453883879,1.499025124,1.499025124,32.1421666518,32.1421666518,2.1826462631,0.1890139979
653,71347,71347,344.1,48.5,7.73,242, F5;BiN,-15.2,-14.8,,,,,77.5,4.9,-30.4,,,1.22,,,218.8632574639,0.0696346859,-5.8330212533,0.0926451081,344.1360451677,48.5390541638,7.6332145,0.6009469,0.23286343,0.36808348,6673.06,-2.8603909142,0.1530470956,-19.8297795942,0.1557375512,-29.1161409676,0.4061095742,76.8788050716,0.7016945445,0,0.3060941912,0,0.3114751024,8.53773646251594E-07,0,9.60600939592382E-07,0,0,
653,71347,72309,349.1,48,8.41,, F5;OtH,-9.5,-12.7,-1.9,1.7,-2,1.6,81.6,5.8,-19.4,-11.2,0.7,1.1,4.5114,0.2,221.8037730873,0.0552940465,-4.2343046332,0.0502888766,349.0814197815,47.9898888923,8.281166,0.7128711,0.29634666,0.4165244,6031.3335,0.6968296208,0.0981996495,-16.5289987818,0.102897997,-20.609540971,0.3221428891,97.5483344261,0.5797197806,-3.557220535,0.2512467451,-3.3007808124,0.2586355482,3.3369712023,3.3369712023,21.2758181933,21.2758181933,1.4279828194,0.0916381104
655,71726,71726,47.3,66,7.7,236, G0;OtH,-45,-94,,,,,53.5,1.7,-12.2,,,1.05,,,220.0771094099,0.0237183584,30.4436457191,0.0306484214,47.3479365275,65.9752060978,7.5471334,0.7737999,0.32859325,0.44520664,5956,93.4104350093,0.0644922447,-44.3625025962,0.0859932451,-11.799942487,0.1476490317,54.9830076615,0.1363793382,0,0.1289844893,0,0.1719864901,0,0,0,0,0,
655,71726,71737,47.5,65.9,7.98,, G2IV;OtH,-45.7,-96,0.5,2.1,2.1,2.2,51.3,2.4,-12,-0.2,0.1,1.14,0.0791,1,220.1187990643,0.0262252569,30.520322902,0.0352963924,47.5342670245,65.9376982949,7.8257084,0.77888393,0.32667923,0.4522047,5830.425,93.4696756482,0.0733538136,-43.677716686,0.0947658626,-11.4888080138,0.1386997478,54.7241545815,0.1556453758,-0.0592406389,0.1378460582,-0.6847859103,0.1807591077,0.0846769607,0.0846769607,0.271250519,0.271250519,0.2526151143,0.0778076962
657,71843,71843,33.2,65.1,7.66,229, F7V;OtH,-30.8,54,,,,,62.8,2.6,-0.5,,,1.27,,,220.4406690326,0.0259004244,24.5382294306,0.0301837114,33.1972976207,65.0900715489,7.5281343,0.66653156,0.28082228,0.3857093,6228,-58.7322767653,0.0689315521,-18.730597715,0.0700543064,0.6005950855,0.1892929217,59.4430778127,0.1265523341,0,0.1378631042,0,0.1401086128,0,0,6.26334598897954E-07,0,0,
657,71843,72408,27,62.8,7.89,, F0;OtH,-37.1,49.7,1.1,1.4,1,1.5,74.5,3.7,-9.5,8.8,1.5,1.29,3.901,0.85,222.0861398118,0.0460099659,21.3185171762,0.0376403333,27.014023879,62.7874543915,7.799595,0.522522,0.21713066,0.3053913,6745,-57.4595258569,0.088490198,-20.249605898,0.0859336294,-1.9255190731,0.56943374,82.155699625,0.3168642819,-1.2727509084,0.1574217501,1.5190081829,0.1559879358,3.5584030895,3.5584030895,23.1234469839,23.1234469839,6.3900213615,0.0665264193
659,73094,73094,7.1,55.3,9.87,462, K0;UnK,-172.8,199.9,,,,,53,6.9,,,,0.79,,,224.068633307,0.0351554611,8.8817898433,0.0298141019,7.0937721299,55.3323304686,9.594504,1.1121645,0.49802113,0.6141434,4953,-259.3644519391,0.0652977462,-24.8242099289,0.059806346,-56.177702889,0.4479770354,50.9800021129,0.100607968,0,0.1305954925,0,0.1196126921,0,0,,0,0,
659,73094,73963,13.9,54.8,10.35,, K0;UnK,-149.8,213.3,0.9,3.8,1.7,2.7,65.2,9.2,,,,0.79,3.6454,0.76,226.729485619,0.0746327401,11.8286640684,0.2175061842,13.9029827302,54.7596860524,10.085129,1.0835695,0.4847479,0.59882164,5051.95,-259.688966712,0.1246594096,-21.6327305431,0.1835589103,-66.136173265,0.5665840199,63.8585962283,1.1171828499,0.3245147729,0.1899571559,-3.1914793859,0.2433652563,3.9412866277,3.9412866277,13.4631607579,13.4631607579,15.9546471958,1.447713317
660,73316,73316,8,54.9,8.49,365, F8;UnK,-61.3,35.5,,,,,62.7,5,,,,1.09,,,224.7341014927,0.048456443,9.0208116972,0.0430447597,7.9592979494,54.8781279902,8.355423,0.6785259,0.28314495,0.39538097,6158.1,-64.8065636046,0.1146560379,-30.4002374532,0.1022354349,-31.0796827043,0.2074807732,69.6318326771,0.2530042885,0,0.2293120757,0,0.2044708699,0,0,,0,0,
660,73316,73641,7.1,53.2,9.38,, G5;UnK,-57.7,41.2,-4.3,2.5,-7.7,2.6,78.4,24.4,,,,0.88,1.8656,0.29,225.7892629999,0.0401718079,7.67149255,0.0288045827,7.1274548587,53.2434239124,9.173673,1.0566988,0.46827316,0.58842564,5062,-66.2405179654,0.0649617181,-20.4643408834,0.0614716535,-98.9659964654,0.3947502961,122.6129525089,0.6522023841,1.4339543608,0.179617756,-9.9358965698,0.1637070885,1.706023352,1.706023352,53.0525025643,53.0525025643,17.2243877631,0.2091428955
661,73730,73730,97.1,50.4,7.4,191, A2;OtH,7.7,9.1,,,,,99.9,3.4,-9,,,1.39,,,226.0732766828,0.0285739529,59.5350531897,0.0250267424,97.1005662137,50.403063163,7.3633213,0.24391174,0.10840702,0.13550472,8114,-13.7965646368,0.0557210798,-0.1184354565,0.0500210735,,,110.4423807628,0.3610468904,0,0.1114421596,0,0.100042147,0,0,,0,0,
661,73730,72389,95.3,54.3,10.04,, G5;UnK,6.1,9.2,0.9,2.6,1.4,2.7,92.3,8.8,,,,0.87,6.9932,0.92,222.0117223867,0.0287141302,56.1591990796,0.0251324404,95.2656698267,54.2502326345,9.806592,1.0065422,0.4429474,0.5635948,5252.6,-15.9620454253,0.0599600477,-1.5603427843,0.0509091358,,,96.621851368,0.2744153913,2.1654807885,0.1156811275,1.4419073278,0.1009302093,4.0069143799,4.0069143799,15.5940888404,15.5940888404,0.6591032711,0.0485261451
661,73730,73105,98,51.3,8.03,, F8;BiN,12.3,5.8,-4.4,2.2,3.5,2.1,99.9,7.1,-4.9,-4,5.4,1.45,1.7506,0.98,224.1232744637,0.0327361562,59.3799022254,0.0265945554,97.950844599,51.2501370529,8.139423,0.5050559,0.20299721,0.3020587,6789.6133,-13.2735274774,0.0647944287,-1.4359783656,0.0531345179,-3.4200019787,0.6193219555,109.8157865475,0.3911042296,-0.5230371594,0.1205155085,1.3175429091,0.1031555914,1.002982011,1.002982011,2.0270887795,2.0270887795,0.754311519,0.0525149928
662,73893,73893,330.3,17.8,9.42,449, G3V;UnK,-38.8,-27.1,,,,,89.5,11.6,,,,0.96,,,226.5402923525,0.0557880408,-37.8347305068,0.0298870813,330.3147222344,17.7711143302,9.263017,0.80569744,0.3395939,0.46610355,5773.635,-19.3719036087,0.0768494316,-42.4950045121,0.0649085254,18.6885332331,0.2001085066,108.2824187146,0.7129318841,0,0.1536988633,0,0.1298170509,0,0,,0,0,
662,73893,75490,332.7,14.5,9.97,, G4V;UnK,-38.3,-28.9,0,2.2,1.1,2.4,99.9,20.9,,,,0.92,6.281,0.16,231.3121364689,0.0305601539,-39.3351524348,0.0223653525,332.7180939622,14.4801303192,9.826275,0.7793999,0.32422924,0.45517063,5777,-12.647955901,0.0768674785,-45.9528456812,0.0591761752,-74.8965890669,0.7239070355,119.2080776269,0.5372285546,-6.7239477077,0.1537169102,3.4578411691,0.1240847006,4.0198620839,4.0198620839,13.5234243795,13.5234243795,5.0123050985,0.1692450008
663,74129,74129,1.1,48.4,7.51,208, F0;BiN,32.7,-48.4,,,,,88.7,6.4,12.4,,,1.39,,,227.2391651706,0.0428325439,1.6892696114,0.0385709035,1.1341694921,48.3865451686,7.4274883,0.5535798,0.23053789,0.32304192,6720,61.774388533,0.0841899864,-4.9867686031,0.0843644563,13.7354086011,0.3424951365,84.2964714109,0.3803836359,0,0.1683799729,0,0.1687289126,0,0,,0,0,
663,74129,74951,6.8,48.2,8.69,, F2;UnK,28.6,-54.8,-1.6,1.5,4.2,1.5,81.8,6.9,,,,1.14,5.876,0.12,229.7401567619,0.0426857086,4.5505741819,0.0412704746,6.8403305405,48.2298552154,8.591725,0.5891657,0.23844242,0.35072327,6544.393,60.0102658201,0.071924134,-9.8846274238,0.0813879392,13.1507494864,0.4599214308,109.1824630839,0.6656745573,1.7641227129,0.1561141205,4.8978588207,0.1657523955,3.7976550301,3.7976550301,25.6852468347,25.6852468347,7.104181525,0.3496867444
667,74438,74438,319.5,-2.2,7.55,213, F5V;BiN,-25.2,-22.3,,,,,88.6,8,44.5,,,1.32,,,228.1896854834,0.0289274666,-60.3936963302,0.029178819,319.5445460751,-2.1628155288,7.427329,0.6300478,0.26107788,0.36896992,6386,-6.3369968631,0.0511466714,-28.9201551351,0.0685171148,44.846994947,0.1869634585,88.6894211971,0.3039343119,0,0.1022933429,0,0.1370342296,0,8.53773646251594E-07,0,1.34869915234861E-06,0,
667,74438,75236,318.5,-5.9,8.42,, G6V;OtH,-26.2,-15,2.9,1.7,-0.3,1.9,87.3,7,-18.5,63.7,0.5,1.05,6.0301,0.1,230.6098232138,0.0330945963,-64.1288299447,0.0292324868,318.5115420917,-5.9248883419,8.2442875,0.86960316,0.37329388,0.49630928,5649.25,-12.5983715578,0.0594567132,-26.7082791235,0.061195059,-18.3674452854,0.1609078013,92.9590842319,0.3705105169,6.2613746946,0.1106033847,-2.2118760115,0.1297121738,3.9005890541,3.9005890541,7.5116856432,7.5116856432,2.9158940763,0.0206990177
670,74670,74670,13.3,52.1,7.11,164, F2IV;UnK,2.3,-55.8,,,,,66.8,3.3,,,,1.46,,,228.897464292,0.0347538569,10.1264035821,0.0372110659,13.3081722298,52.0575700996,7.012706,0.47135687,0.19916534,0.27219152,7058.0938,49.1147941814,0.0681652789,-24.8374945304,0.076346057,,,68.3014432019,0.2142700701,0,0.1363305578,0,0.1526921141,0,0,,0,0,
670,74670,73271,8.5,55.2,7.81,, F2;OtH,4.1,-53.4,-0.1,2.6,0.1,2.7,75.5,5,18.3,,,1.27,4.954,0.19,224.6297323911,0.0464111389,9.4977713818,0.039471714,8.5385009291,55.2359688348,7.7063203,0.5605273,0.2353282,0.32519913,6714.25,45.0628664273,0.0818278739,-26.9624650865,0.0831341853,12.0230794502,0.2544532363,84.330805162,0.3942308729,4.0519277541,0.1499931528,2.124970556,0.1594802423,4.2519788395,4.2519788395,16.9896245041,16.9896245041,3.4598552189,0.1294910855
671,74876,74876,326.8,8.1,6.98,148, F6V;OtH,10.6,10.1,,,,,88.5,6,41.6,,,1.49,,,229.5411647331,2.2497030371,-47.9001509339,1.6083260594,326.7907558953,8.058242323,11.466245,,,,,,,,,,,,,,,,,0,0,,,,
671,74876,76854,329.6,5.2,10.22,, G0;UnK,7.1,16.3,-1.2,2,-1.3,1.9,99.9,23.1,,,,0.87,6.1331,0.27,235.3913568781,0.0432466441,-48.6908023085,0.0303187697,329.5523610474,5.1874420803,10.080321,0.7722769,0.32054615,0.45173073,5750.825,-3.1482309452,0.1219619342,19.3948545304,0.0988820712,45.7840719739,0.679824711,137.8840589389,1.0693807332,,,,,3.9704979942,3.9704979942,,,,
672,75035,75035,337.4,22.7,9.15,439, G0V;UnK,-44.5,-8,,,,,81.6,8.3,,,,0.96,,,229.9854173699,0.0437200026,-30.1070619539,0.0285378125,337.3888110341,22.6521641273,8.840928,0.8011713,0.33611202,0.46505928,5735.77,-29.4579838661,0.0955156452,-32.3816446121,0.0728438164,-0.9143049291,0.884896204,102.2575685675,0.4978494669,0,0.1910312904,0,0.1456876329,0,8.53773646251594E-07,0,1.9073486328125E-06,0,
